insee_com,Année,nb_deces
36202,2021,66
36202,2022,74
36202,2023,86
36203,2019,1
36203,2022,1
36204,2018,2
36204,2019,5
36204,2020,7
36204,2021,7
36204,2022,6
36204,2023,2
36205,2018,2
36205,2019,2
36205,2020,3
36205,2021,2
36205,2022,5
36205,2023,2
36206,2018,1
36207,2018,11
36207,2019,11
36207,2020,11
36207,2021,8
36207,2022,8
36207,2023,8
36208,2018,33
36208,2019,29
36208,2020,38
36208,2021,28
36208,2022,35
36208,2023,31
36209,2018,6
36209,2019,4
36209,2020,1
36209,2021,2
36209,2022,1
36209,2023,2
36210,2018,6
36210,2019,4
36210,2020,4
36210,2021,3
36210,2022,2
36210,2023,6
36211,2018,6
36211,2019,6
36211,2020,2
36211,2021,1
36211,2022,3
36211,2023,3
36212,2018,4
36212,2019,1
36212,2020,4
36212,2023,1
36213,2019,1
36213,2020,3
36213,2021,5
36213,2022,2
36213,2023,2
36214,2018,4
36214,2019,6
36214,2020,3
36214,2021,6
36214,2022,5
36214,2023,2
36215,2018,3
36215,2019,1
36215,2020,1
36215,2021,8
36215,2022,2
36215,2023,5
36216,2019,2
36216,2020,2
36216,2022,1
36216,2023,1
36217,2018,1
36217,2019,3
36217,2020,1
36217,2021,1
36218,2018,3
36218,2020,2
36218,2023,3
36219,2018,3
36219,2019,5
36219,2020,4
36219,2021,3
36219,2022,8
36219,2023,6
36220,2018,8
36220,2019,8
36220,2020,11
36220,2021,7
36220,2022,11
36220,2023,13
36221,2018,8
36221,2019,6
36221,2020,3
36221,2021,5
36221,2022,12
36221,2023,3
36222,2018,5
36222,2019,4
36222,2021,2
36222,2022,1
36222,2023,1
36223,2018,1
36223,2019,2
36223,2020,2
36223,2021,3
36223,2022,3
36223,2023,3
36224,2018,30
36224,2019,38
36224,2020,30
36224,2021,30
36224,2022,27
36224,2023,36
36225,2018,2
36225,2019,1
36225,2020,3
36225,2021,5
36225,2022,4
36225,2023,2
36226,2018,5
36226,2019,6
36226,2020,4
36226,2021,4
36226,2022,2
36226,2023,5
36227,2018,3
36227,2019,1
36227,2020,3
36227,2021,1
36227,2022,7
36227,2023,6
36228,2018,67
36228,2019,52
36228,2020,70
36228,2021,66
36228,2022,60
36228,2023,48
36229,2018,7
36229,2019,18
36229,2020,18
36229,2021,14
36229,2022,17
36229,2023,20
36230,2018,37
36230,2019,46
36230,2020,35
36230,2021,41
36230,2022,43
36230,2023,42
36231,2018,5
36231,2019,5
36231,2020,10
36231,2021,7
36231,2022,10
36231,2023,8
36232,2018,11
36232,2019,9
36232,2020,11
36232,2021,10
36232,2022,17
36232,2023,17
36233,2018,13
36233,2019,8
36233,2020,5
36233,2021,8
36233,2022,5
36233,2023,9
36234,2018,1
36234,2019,2
36234,2020,4
36234,2021,7
36234,2022,2
36234,2023,7
36235,2018,4
36235,2019,5
36235,2020,4
36235,2021,2
36235,2022,4
36235,2023,5
36236,2018,9
36236,2019,4
36236,2020,2
36236,2021,4
36236,2022,4
36236,2023,5
36237,2018,13
36237,2019,4
36237,2020,16
36237,2021,10
36237,2022,22
36237,2023,10
36238,2018,1
36238,2019,6
36238,2020,3
36238,2021,2
36238,2022,1
36238,2023,2
36239,2018,4
36239,2019,3
36239,2020,6
36239,2021,5
36239,2022,5
36239,2023,7
36240,2018,3
36240,2019,2
36240,2020,6
36240,2021,5
36240,2022,5
36240,2023,4
36241,2018,35
36241,2019,34
36241,2020,41
36241,2021,35
36241,2022,46
36241,2023,39
36242,2018,1
36242,2019,1
36242,2022,1
36242,2023,1
36243,2018,4
36243,2019,3
36243,2020,5
36243,2021,5
36243,2022,4
36243,2023,6
36244,2018,10
36244,2019,10
36244,2020,17
36244,2021,15
36244,2022,12
36244,2023,6
36246,2019,1
36246,2020,1
36246,2021,2
36246,2022,2
36247,2018,13
36247,2019,10
36247,2020,5
36247,2021,9
36247,2022,10
36247,2023,9
36248,2018,5
36248,2019,3
36248,2020,3
36248,2021,4
36248,2022,2
37001,2018,30
37001,2019,32
37001,2020,39
37001,2021,27
37001,2022,33
37001,2023,34
37002,2018,9
37002,2019,12
37002,2020,11
37002,2021,9
37002,2022,9
37002,2023,9
37003,2018,171
37003,2019,129
37003,2020,199
37003,2021,179
37003,2022,186
37003,2023,151
37004,2018,4
37004,2019,3
37004,2020,8
37004,2021,2
37004,2022,2
37004,2023,5
37005,2018,6
37005,2019,2
37005,2020,8
37005,2021,4
37005,2022,9
37005,2023,7
37006,2018,18
37006,2019,15
37006,2020,14
37006,2021,19
37006,2022,19
37006,2023,14
37007,2018,1
37007,2019,2
37007,2020,1
37007,2021,1
37007,2022,2
37007,2023,1
37008,2018,25
37008,2019,26
37008,2020,30
37008,2021,34
37008,2022,34
37008,2023,42
37009,2018,3
37009,2019,4
37009,2020,4
37009,2021,2
37009,2022,3
37009,2023,7
37010,2018,47
37010,2019,40
37010,2020,57
37010,2021,29
37010,2022,48
37010,2023,53
37011,2018,19
37011,2019,18
37011,2020,19
37011,2021,15
37011,2022,15
37011,2023,15
37012,2018,4
37012,2019,4
37012,2020,9
37012,2021,6
37012,2022,4
37012,2023,5
37013,2018,3
37013,2019,6
37013,2020,3
37013,2021,4
37013,2022,9
37013,2023,2
37014,2018,35
37014,2019,39
37014,2020,33
37014,2021,30
37014,2022,49
37014,2023,38
37015,2018,15
37015,2019,11
37015,2020,24
37015,2021,13
37015,2022,13
37015,2023,7
37016,2018,3
37016,2019,7
37016,2020,3
37016,2021,3
37016,2022,2
37016,2023,5
37018,2018,62
37018,2019,83
37018,2020,104
37018,2021,77
37018,2022,71
37018,2023,84
37019,2018,5
37019,2019,4
37019,2020,7
37019,2021,10
37019,2022,6
37019,2023,6
37020,2018,19
37020,2019,14
37020,2020,15
37020,2021,21
37020,2022,26
37020,2023,15
37021,2018,8
37021,2019,10
37021,2020,9
37021,2021,11
37021,2022,7
37021,2023,13
37022,2018,19
37022,2019,20
37022,2020,21
37022,2021,19
37022,2022,20
37022,2023,14
37023,2018,2
37023,2019,4
37023,2020,4
37023,2021,1
37023,2022,1
37023,2023,3
37024,2018,9
37024,2019,6
37024,2020,5
37024,2021,8
37024,2022,8
37024,2023,9
37025,2018,3
37025,2019,3
37025,2020,1
37025,2021,2
37025,2022,7
37025,2023,5
37026,2018,12
37026,2019,8
37026,2020,4
37026,2021,9
37026,2022,3
37026,2023,5
37027,2018,85
37027,2019,107
37027,2020,101
37027,2021,92
37027,2022,102
37027,2023,85
37028,2018,10
37028,2019,7
37028,2020,13
37028,2021,4
37028,2022,12
37028,2023,15
37029,2018,2
37029,2019,4
37029,2020,4
37029,2021,2
37029,2022,5
37029,2023,7
37030,2018,3
37030,2019,4
37030,2020,8
37030,2021,4
37030,2022,3
37030,2023,6
37031,2018,59
37031,2019,74
37031,2020,64
37031,2021,49
37031,2022,48
37031,2023,69
37032,2018,2
37032,2019,1
37032,2020,2
37032,2021,4
37032,2022,1
37032,2023,3
37033,2018,3
37033,2019,3
37033,2020,4
37033,2021,3
37033,2022,1
37033,2023,1
37034,2018,5
37034,2019,1
37034,2020,3
37034,2021,2
37034,2022,7
37034,2023,2
37035,2018,4
37035,2019,1
37035,2020,4
37035,2021,3
37035,2022,4
37035,2023,2
37036,2018,1
37036,2019,1
37036,2020,3
37036,2021,1
37036,2022,1
37036,2023,2
37037,2018,2
37037,2019,2
37037,2020,3
37037,2022,2
37037,2023,1
37038,2018,2
37038,2019,7
37038,2020,4
37038,2021,5
37038,2022,9
37038,2023,6
37039,2018,7
37039,2019,4
37039,2020,10
37039,2021,7
37039,2022,6
37039,2023,5
37040,2018,3
37040,2019,4
37040,2020,5
37040,2021,1
37040,2022,4
37040,2023,1
37041,2018,4
37041,2019,1
37041,2020,2
37041,2021,3
37041,2022,1
37041,2023,1
37042,2018,1
37042,2019,5
37042,2020,1
37042,2021,2
37042,2022,4
37043,2018,4
37043,2019,7
37043,2020,5
37043,2021,7
37043,2022,6
37043,2023,6
37044,2018,15
37044,2019,21
37044,2020,18
37044,2021,21
37044,2022,22
37044,2023,13
37045,2018,14
37045,2019,13
37045,2020,9
37045,2021,11
37045,2022,14
37045,2023,11
37046,2018,9
37046,2019,6
37046,2020,4
37046,2021,7
37046,2022,6
37046,2023,4
37047,2018,9
37047,2019,7
37047,2020,6
37047,2021,5
37047,2022,1
37047,2023,9
37048,2018,2
37048,2019,1
37048,2020,5
37048,2021,3
37048,2022,4
37048,2023,3
37049,2018,12
37049,2019,11
37049,2020,9
37049,2021,18
37049,2022,11
37049,2023,8
37050,2018,130
37050,2019,117
37050,2020,171
37050,2021,125
37050,2022,141
37050,2023,125
37051,2018,11
37051,2019,10
37051,2020,9
37051,2021,5
37051,2022,8
37051,2023,13
37052,2018,8
37052,2019,11
37052,2020,8
37052,2021,11
37052,2022,5
37052,2023,8
37053,2019,1
37053,2020,1
37053,2021,2
37053,2022,1
37053,2023,1
37054,2018,11
37054,2019,20
37054,2020,18
37054,2021,11
37054,2022,20
37054,2023,18
37055,2018,3
37055,2019,5
37055,2020,6
37055,2021,6
37055,2022,3
37055,2023,5
37056,2018,4
37056,2019,2
37056,2020,11
37056,2021,5
37056,2022,7
37056,2023,3
37057,2018,3
37057,2019,6
37057,2020,5
37057,2021,1
37057,2022,15
37057,2023,9
37058,2018,10
37058,2019,11
37058,2020,14
37058,2021,21
37058,2022,14
37058,2023,8
37059,2018,2
37059,2019,6
37059,2020,5
37059,2021,6
37059,2022,10
37059,2023,7
37060,2018,12
37060,2019,7
37060,2020,8
37060,2021,3
37060,2022,4
37060,2023,4
37061,2018,2
37061,2019,2
37061,2020,6
37061,2021,4
37061,2022,8
37061,2023,8
37062,2018,37
37062,2019,46
37062,2020,30
37062,2021,46
37062,2022,60
37062,2023,57
37063,2018,61
37063,2019,61
37063,2020,51
37063,2021,61
37063,2022,50
37063,2023,70
37064,2019,2
37064,2020,1
37064,2021,5
37064,2022,3
37065,2018,12
37065,2019,9
37065,2020,7
37065,2021,4
37065,2022,4
37065,2023,8
37066,2020,3
37066,2021,4
37066,2022,1
37066,2023,5
37067,2018,15
37067,2019,9
37067,2020,13
37067,2021,20
37067,2022,14
37067,2023,13
37068,2018,16
37068,2019,5
37068,2020,6
37068,2021,12
37068,2022,13
37068,2023,16
37069,2018,5
37069,2019,5
37069,2020,3
37069,2021,4
37069,2022,2
37069,2023,1
37070,2018,3
37070,2019,3
37070,2020,4
37070,2021,5
37070,2022,4
37070,2023,2
37071,2018,2
37071,2019,1
37071,2020,1
37071,2023,1
37072,2018,130
37072,2019,147
37072,2020,146
37072,2021,163
37072,2022,145
37072,2023,115
37073,2018,12
37073,2019,7
37073,2020,9
37073,2021,8
37073,2022,11
37073,2023,3
37074,2018,29
37074,2019,14
37074,2020,17
37074,2021,25
37074,2022,24
37074,2023,25
37075,2018,4
37075,2020,3
37075,2021,4
37075,2022,3
37075,2023,2
37076,2018,2
37076,2019,4
37076,2020,2
37076,2021,1
37076,2022,2
37076,2023,3
37077,2018,26
37077,2019,22
37077,2020,16
37077,2021,29
37077,2022,17
37077,2023,20
37078,2018,2
37078,2020,1
37078,2021,3
37078,2022,3
37078,2023,4
37079,2018,8
37079,2019,11
37079,2020,8
37079,2021,17
37079,2022,13
37079,2023,7
37080,2018,3
37080,2019,2
37080,2021,5
37080,2022,2
37080,2023,1
37081,2018,11
37081,2019,10
37081,2020,13
37081,2021,11
37081,2022,15
37081,2023,12
37082,2018,5
37082,2019,4
37082,2020,5
37082,2021,7
37082,2022,6
37082,2023,3
37083,2018,18
37083,2019,22
37083,2020,25
37083,2021,22
37083,2022,18
37083,2023,28
37084,2018,5
37084,2019,5
37084,2020,8
37084,2021,6
37084,2022,2
37084,2023,5
37085,2018,3
37085,2019,5
37085,2020,6
37085,2021,5
37085,2022,7
37085,2023,4
37086,2018,5
37086,2019,5
37086,2020,4
37086,2021,2
37086,2022,5
37086,2023,3
37087,2019,2
37087,2020,1
37087,2021,3
37087,2022,3
37087,2023,4
37088,2018,1
37088,2021,1
37088,2022,1
37089,2018,8
37089,2019,11
37089,2020,3
37089,2021,12
37089,2022,6
37089,2023,7
37090,2018,1
37090,2019,2
37090,2021,3
37090,2022,4
37090,2023,1
37091,2018,13
37091,2019,14
37091,2020,15
37091,2021,16
37091,2022,22
37091,2023,24
37092,2018,2
37092,2019,4
37092,2020,6
37092,2021,3
37092,2022,2
37092,2023,4
37093,2018,9
37093,2019,3
37093,2020,6
37093,2021,4
37093,2022,5
37093,2023,9
37094,2018,4
37094,2019,7
37094,2020,4
37094,2021,6
37094,2022,9
37094,2023,8
37095,2018,4
37095,2019,2
37095,2020,4
37095,2022,2
37096,2018,5
37096,2019,5
37096,2020,3
37096,2021,2
37096,2022,1
37096,2023,3
37097,2018,3
37097,2019,5
37097,2020,5
37097,2021,3
37097,2022,3
37097,2023,2
37098,2018,9
37098,2019,7
37098,2020,7
37098,2021,4
37098,2022,5
37098,2023,3
37099,2018,3
37099,2019,3
37099,2020,6
37099,2021,5
37099,2022,4
37099,2023,6
37100,2018,5
37100,2019,1
37100,2020,5
37100,2021,5
37100,2022,5
37100,2023,5
37101,2018,1
37101,2019,2
37101,2022,2
37103,2018,1
37103,2019,3
37103,2020,2
37103,2021,1
37103,2023,3
37104,2018,25
37104,2019,29
37104,2020,33
37104,2021,30
37104,2022,33
37104,2023,15
37105,2018,1
37105,2019,1
37105,2020,4
37105,2021,6
37105,2022,3
37106,2018,2
37106,2019,2
37106,2020,1
37106,2022,3
37106,2023,3
37107,2018,9
37107,2019,10
37107,2020,5
37107,2021,4
37107,2022,8
37107,2023,5
37108,2018,6
37108,2019,8
37108,2020,6
37108,2021,9
37108,2022,6
37108,2023,4
37109,2018,89
37109,2019,100
37109,2020,90
37109,2021,88
37109,2022,84
37109,2023,107
37110,2018,16
37110,2019,13
37110,2020,15
37110,2021,5
37110,2022,5
37110,2023,7
37111,2018,28
37111,2019,16
37111,2020,12
37111,2021,18
37111,2022,13
37111,2023,22
37112,2018,2
37112,2019,5
37112,2020,4
37112,2021,9
37112,2022,5
37112,2023,3
37113,2018,17
37113,2019,11
37113,2020,9
37113,2021,11
37113,2022,8
37113,2023,8
37114,2018,4
37114,2020,5
37114,2021,3
37114,2022,1
37114,2023,3
37115,2018,49
37115,2019,45
37115,2020,56
37115,2021,48
37115,2022,55
37115,2023,42
37116,2018,7
37116,2019,8
37116,2020,7
37116,2021,10
37116,2022,5
37116,2023,5
37117,2018,8
37117,2019,11
37117,2020,6
37117,2021,3
37117,2022,5
37117,2023,2
37118,2018,19
37118,2019,12
37118,2020,7
37118,2021,19
37118,2022,16
37118,2023,9
37119,2018,35
37119,2019,47
37119,2020,34
37119,2021,39
37119,2022,39
37119,2023,37
37121,2018,2
37121,2019,4
37121,2021,1
37121,2022,5
37121,2023,3
37122,2018,348
37122,2019,376
37122,2020,355
37122,2021,405
37122,2022,362
37122,2023,342
37123,2018,53
37123,2019,53
37123,2020,45
37123,2021,41
37123,2022,55
37123,2023,59
37124,2018,9
37124,2019,10
37124,2020,13
37124,2021,13
37124,2022,13
37124,2023,15
37125,2018,3
37125,2019,2
37125,2020,3
37125,2021,5
37125,2022,3
37125,2023,4
37126,2018,3
37126,2019,2
37126,2020,2
37126,2021,4
37126,2022,3
37126,2023,7
37127,2018,8
37127,2019,8
37127,2020,3
37127,2021,8
37127,2022,4
37127,2023,10
37128,2018,10
37128,2019,6
37128,2020,11
37128,2021,11
37128,2022,8
37128,2023,6
37129,2018,14
37129,2019,5
37129,2020,6
37129,2021,8
37129,2022,9
37129,2023,11
37130,2018,56
37130,2019,63
37130,2020,75
37130,2021,41
37130,2022,69
37130,2023,59
37131,2018,8
37131,2019,11
37131,2020,6
37131,2021,5
37131,2022,15
37131,2023,6
37132,2018,99
37132,2019,107
37132,2020,128
37132,2021,115
37132,2022,118
37132,2023,102
37133,2018,5
37133,2019,2
37133,2020,8
37133,2021,8
37133,2022,11
37133,2023,6
37134,2018,6
37134,2019,1
37134,2020,6
37134,2021,3
37134,2022,6
37134,2023,6
37136,2018,2
37136,2019,5
37136,2020,1
37136,2021,4
37136,2022,2
37136,2023,5
37137,2018,2
37137,2019,2
37137,2021,3
37137,2022,1
37137,2023,1
37138,2018,3
37138,2019,5
37138,2020,5
37138,2021,5
37138,2022,6
37138,2023,4
37139,2018,66
37139,2019,73
37139,2020,91
37139,2021,83
37139,2022,97
37139,2023,75
37140,2018,6
37140,2019,1
37140,2020,4
37140,2021,1
37140,2022,6
37140,2023,2
37141,2018,4
37141,2019,8
37141,2020,3
37141,2021,9
37141,2022,6
37141,2023,6
37142,2018,8
37142,2019,4
37142,2020,6
37142,2021,11
37142,2022,6
37142,2023,11
37143,2018,9
37143,2019,14
37143,2020,11
37143,2021,10
37143,2022,12
37143,2023,7
37144,2018,3
37144,2019,9
37144,2020,5
37144,2021,3
37144,2022,1
37144,2023,4
37145,2018,2
37145,2019,2
37145,2020,2
37145,2021,7
37145,2022,2
37145,2023,3
37146,2018,1
37146,2019,3
37146,2020,3
37146,2021,3
37146,2022,1
37146,2023,1
37147,2018,3
37147,2019,3
37147,2020,10
37147,2021,5
37147,2022,4
37147,2023,8
37148,2018,6
37148,2019,10
37148,2020,8
37148,2021,5
37148,2022,7
37148,2023,4
37149,2018,1
37149,2019,2
37149,2021,6
37149,2022,3
37149,2023,4
37150,2018,5
37150,2019,6
37150,2020,5
37150,2021,6
37150,2022,8
37150,2023,9
37151,2018,31
37151,2019,31
37151,2020,34
37151,2021,57
37151,2022,34
37151,2023,34
37152,2018,9
37152,2019,8
37152,2020,12
37152,2021,20
37152,2022,11
37152,2023,10
37153,2018,32
37153,2019,46
37153,2020,41
37153,2021,34
37153,2022,44
37153,2023,50
37154,2018,32
37154,2019,23
37154,2020,23
37154,2021,25
37154,2022,24
37154,2023,20
37155,2018,5
37155,2019,4
37155,2020,6
37155,2021,4
37155,2022,3
37155,2023,5
37156,2018,119
37156,2019,144
37156,2020,133
37156,2021,144
37156,2022,160
37156,2023,139
37157,2018,4
37157,2019,5
37157,2020,3
37157,2021,4
37157,2022,5
37157,2023,2
37158,2018,5
37158,2019,3
37158,2020,3
37158,2021,4
37158,2022,5
37158,2023,7
37159,2018,64
37159,2019,65
37159,2020,76
37159,2021,51
37159,2022,80
37159,2023,66
37160,2018,3
37160,2019,3
37160,2021,3
37160,2022,1
37160,2023,4
37161,2018,7
37161,2019,8
37161,2020,12
37161,2021,6
37161,2022,10
37161,2023,9
37162,2018,4
37162,2019,3
37162,2020,5
37162,2021,6
37162,2022,5
37162,2023,3
37163,2018,37
37163,2019,42
37163,2020,35
37163,2021,40
37163,2022,23
37163,2023,33
37165,2018,2
37165,2019,2
37165,2020,1
37165,2021,3
37165,2022,7
37165,2023,4
37166,2018,2
37166,2019,9
37166,2020,6
37166,2021,6
37166,2022,4
37166,2023,6
37167,2018,20
37167,2019,13
37167,2020,14
37167,2021,24
37167,2022,18
37167,2023,12
37168,2018,1
37168,2019,4
37168,2020,3
37168,2021,5
37168,2022,1
37168,2023,6
37169,2018,7
37169,2019,5
37169,2020,5
37169,2021,6
37169,2022,6
37169,2023,7
37170,2018,11
37170,2019,5
37170,2020,10
37170,2021,7
37170,2022,8
37170,2023,16
37171,2018,12
37171,2019,7
37171,2020,5
37171,2021,10
37171,2022,9
37171,2023,9
37172,2018,35
37172,2019,31
37172,2020,51
37172,2021,55
37172,2022,46
37172,2023,40
37173,2018,6
37173,2019,5
37173,2020,9
37173,2021,10
37173,2022,7
37173,2023,9
37174,2018,12
37174,2019,8
37174,2020,11
37174,2021,11
37174,2022,7
37174,2023,5
37175,2018,3
37175,2019,6
37175,2020,9
37175,2021,5
37175,2022,3
37175,2023,9
37176,2018,5
37176,2019,7
37176,2020,6
37176,2021,6
37176,2022,3
37176,2023,8
37177,2018,5
37177,2019,14
37177,2020,5
37177,2021,9
37177,2022,10
37177,2023,9
37178,2018,7
37178,2019,2
37178,2020,7
37178,2021,2
37178,2022,10
37178,2023,6
37179,2018,15
37179,2019,19
37179,2020,11
37179,2021,18
37179,2022,21
37179,2023,12
37180,2018,5
37180,2019,2
37180,2020,3
37180,2021,14
37180,2022,4
37180,2023,5
37181,2018,3
37181,2021,6
37181,2023,3
37182,2018,7
37182,2019,9
37182,2020,3
37182,2021,1
37182,2022,6
37182,2023,5
37183,2018,10
37183,2019,13
37183,2020,13
37183,2021,20
37183,2022,11
37183,2023,13
37184,2018,6
37184,2019,3
37184,2020,6
37184,2021,1
37184,2022,5
37184,2023,6
37185,2018,17
37185,2019,15
37185,2020,12
37185,2021,13
37185,2022,11
37185,2023,7
37186,2018,3
37186,2019,2
37186,2020,4
37186,2021,3
37186,2022,5
37186,2023,4
37187,2018,4
37187,2019,3
37187,2020,2
37187,2021,3
37187,2022,7
37187,2023,4
37188,2018,8
37188,2019,4
37188,2020,4
37188,2021,7
37188,2022,9
37188,2023,5
37189,2018,20
37189,2019,38
37189,2020,40
37189,2021,37
37189,2022,31
37189,2023,40
37190,2018,5
37190,2020,2
37190,2021,3
37190,2022,2
37190,2023,4
37191,2018,4
37191,2019,3
37191,2020,3
37191,2021,3
37191,2022,1
37191,2023,1
37192,2018,10
37192,2019,12
37192,2020,10
37192,2021,10
37192,2022,11
37192,2023,12
37193,2018,19
37193,2019,8
37193,2020,18
37193,2021,13
37193,2022,14
37193,2023,14
37194,2018,10
37194,2019,14
37194,2020,7
37194,2021,18
37194,2022,9
37194,2023,7
37195,2018,81
37195,2019,98
37195,2020,89
37195,2021,91
37195,2022,110
37195,2023,70
37196,2018,33
37196,2019,33
37196,2020,35
37196,2021,47
37196,2022,60
37196,2023,53
37197,2018,3
37197,2019,1
37197,2020,5
37197,2021,5
37197,2022,6
37197,2023,6
37198,2018,5
37198,2019,3
37198,2020,3
37198,2021,4
37198,2022,4
37198,2023,8
37199,2018,4
37199,2019,2
37199,2020,2
37199,2021,3
37199,2022,5
37199,2023,1
37200,2018,7
37200,2019,9
37200,2020,9
37200,2021,13
37200,2022,14
37200,2023,5
37201,2018,5
37201,2019,8
37201,2020,1
37201,2021,10
37201,2022,6
37201,2023,2
37202,2018,5
37202,2019,3
37202,2020,4
37202,2021,6
37202,2022,5
37202,2023,2
37203,2018,38
37203,2019,28
37203,2020,33
37203,2021,40
37203,2022,41
37203,2023,36
37204,2018,15
37204,2019,8
37204,2020,7
37204,2021,6
37204,2022,8
37204,2023,9
37205,2018,10
37205,2019,8
37205,2020,6
37205,2021,10
37205,2022,10
37205,2023,5
37206,2018,9
37206,2019,15
37206,2020,12
37206,2021,8
37206,2022,6
37206,2023,7
37207,2018,4
37207,2019,3
37207,2020,1
37207,2021,1
37207,2022,5
37207,2023,2
37208,2018,108
37208,2019,149
37208,2020,115
37208,2021,117
37208,2022,143
37208,2023,145
37210,2018,25
37210,2019,23
37210,2020,31
37210,2021,18
37210,2022,31
37210,2023,34
37211,2018,16
37211,2019,17
37211,2020,20
37211,2021,16
37211,2022,13
37211,2023,12
37212,2018,5
37212,2019,6
37212,2020,4
37212,2021,5
37212,2022,7
37212,2023,10
37213,2018,26
37213,2019,19
37213,2020,15
37213,2021,14
37213,2022,29
37213,2023,23
37214,2018,165
37214,2019,176
37214,2020,176
37214,2021,214
37214,2022,181
37214,2023,187
37216,2018,17
37216,2019,14
37216,2020,11
37216,2021,14
37216,2022,13
37216,2023,16
37217,2018,9
37217,2019,9
37217,2020,9
37217,2021,8
37217,2022,8
37217,2023,8
37218,2018,8
37218,2019,8
37218,2020,7
37218,2021,7
37218,2022,10
37218,2023,8
37219,2018,6
37219,2019,6
37219,2020,6
37219,2021,6
37219,2022,8
37219,2023,5
37220,2018,2
37220,2019,3
37220,2020,5
37220,2021,3
37220,2022,10
37220,2023,6
37221,2018,8
37221,2019,3
37221,2020,6
37221,2021,7
37221,2022,6
37221,2023,7
37222,2018,7
37222,2019,8
37222,2020,9
37222,2021,4
37222,2022,9
37222,2023,4
37223,2018,6
37223,2019,4
37223,2020,1
37223,2021,3
37223,2022,1
37223,2023,4
37224,2018,7
37224,2019,5
37224,2020,8
37224,2021,8
37224,2022,5
37224,2023,5
37225,2018,11
37225,2019,14
37225,2020,18
37225,2021,22
37225,2022,17
37225,2023,20
37226,2018,90
37226,2019,74
37226,2020,82
37226,2021,110
37226,2022,88
37226,2023,88
37228,2018,9
37228,2019,7
37228,2020,6
37228,2021,12
37228,2022,11
37228,2023,11
37229,2018,2
37229,2019,1
37229,2020,1
37229,2021,2
37229,2022,2
37229,2023,2
37230,2018,6
37230,2019,11
37230,2020,10
37230,2021,7
37230,2022,7
37230,2023,6
37231,2018,13
37231,2019,12
37231,2020,15
37231,2021,16
37231,2022,7
37231,2023,13
37232,2018,14
37232,2019,23
37232,2020,17
37232,2021,20
37232,2022,18
37232,2023,10
37233,2018,118
37233,2019,128
37233,2020,116
37233,2021,156
37233,2022,112
37233,2023,116
37234,2018,2
37234,2019,3
37234,2020,1
37234,2021,4
37234,2022,2
37234,2023,6
37236,2018,2
37236,2019,4
37236,2020,6
37236,2021,4
37236,2022,8
37236,2023,3
37237,2018,5
37237,2019,6
37237,2020,6
37237,2021,8
37237,2022,8
37237,2023,7
37238,2018,2
37238,2019,2
37238,2020,6
37238,2021,5
37238,2022,4
37238,2023,4
37240,2018,3
37240,2019,8
37240,2020,4
37240,2021,3
37240,2022,11
37240,2023,2
37241,2018,10
37241,2019,15
37241,2020,11
37241,2021,8
37241,2022,12
37241,2023,19
37242,2018,18
37242,2019,11
37242,2020,13
37242,2021,10
37242,2022,14
37242,2023,5
37243,2018,14
37243,2019,12
37243,2020,16
37243,2021,15
37243,2022,24
37243,2023,17
37244,2018,6
37244,2019,1
37244,2020,1
